gene_id	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000114125.14	0.99005	NA	0.95683	NA	0.98677	0.99675	NA	0.98512	0.99107	0.97609	0.95352	NA	NA	NA	0.95368	0.96606	0.98478	0.98339	0.91044	0.9944	0.94481	0.99611	0.99166	NA	0.99247	NA	0.96091	0.97679	NA	NA	NA	NA	NA	NA	NA
ENSG00000114315.4	0.99779	NA	0.99635	0.98614	NA	NA	0.99904	0.98276	0.99127	NA	NA	0.99061	NA	0.99376	0.99505	NA	NA	NA	NA	NA	NA	0.99308	0.98024	0.99476	NA	0.99462	NA	0.99581	NA	NA	0.99816	NA	NA	NA	NA
ENSG00000114349.10	1.0	NA	NA	1.0	0.99753	NA	NA	0.98558	1.0	0.98361	NA	0.98459	0.97032	1.0	0.99362	0.99642	1.0	0.99721	1.0	1.0	0.9975	1.0	NA	1.0	1.0	0.99057	1.0	1.0	0.98552	1.0	0.98887	NA	1.0	NA	NA
ENSG00000114395.11	0.9964	NA	NA	0.99691	0.99335	NA	0.99147	0.99582	0.99381	NA	NA	0.9898	0.99862	0.99778	0.99874	0.99323	NA	0.99056	0.9967	0.99761	NA	0.98762	0.99774	1.0	0.99575	NA	NA	NA	NA	0.99241	1.0	NA	0.98896	NA	NA
ENSG00000114784.4	0.99689	NA	0.97313	0.98236	0.95865	NA	0.96257	NA	NA	NA	NA	0.98855	0.95742	NA	NA	NA	NA	NA	NA	0.97533	0.98717	0.95339	NA	NA	0.95547	0.98	0.98902	0.95049	NA	NA	0.9733	0.96777	NA	0.97161	NA
ENSG00000114902.14	0.99978	NA	1.0	0.99975	1.0	NA	1.0	1.0	1.0	1.0	0.99954	0.99947	1.0	0.99884	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99927	1.0	1.0	0.99937	0.99971	1.0	0.99939	0.99987	1.0	0.99931	1.0	1.0	1.0	NA
ENSG00000114942.15	0.94352	NA	NA	0.90622	0.96097	NA	0.9524	0.95022	0.95	0.93359	NA	0.92749	0.93394	0.93192	NA	0.92732	NA	0.95513	NA	0.95844	0.96718	NA	0.96019	NA	NA	0.93187	0.96416	0.86809	0.9154	0.98408	0.94978	0.92564	NA	NA	NA
ENSG00000115234.11	0.97666	NA	0.97297	0.96559	0.99573	NA	0.95385	0.94564	0.92276	0.98201	0.96672	0.94483	0.99335	0.98324	0.98764	0.91878	0.98749	0.95968	0.98558	0.98631	0.99128	0.86604	0.93923	0.98045	0.81963	0.98801	0.93718	0.99516	0.98856	0.96118	0.97334	0.98903	0.99441	NA	NA
ENSG00000115255.12	0.97203	NA	0.99703	0.99882	0.99661	0.97633	0.99119	0.99977	0.99822	0.99459	0.99178	1.0	0.996	0.994	0.99362	0.99278	0.992	0.99216	0.99958	0.99314	0.98966	0.99103	0.97847	0.98346	0.99941	0.9996	0.98794	0.99743	0.97196	0.98496	0.99856	0.97127	0.99407	0.99733	NA
ENSG00000115274.15	0.72487	NA	0.7589	0.77076	0.815	0.78207	0.6148	0.6559	0.73537	0.69899	0.7448	0.75825	0.74581	0.6615	0.71117	0.76777	0.66713	0.685	0.67491	0.74467	0.7601	0.79338	0.64031	0.77215	0.65356	0.67491	0.73137	0.71629	0.75701	0.60061	0.76084	0.68155	0.70091	0.64978	NA
ENSG00000115297.11	0.9198	NA	0.7923	0.99186	0.90424	NA	NA	0.95685	0.91816	0.95081	0.95899	0.92076	0.88922	NA	NA	0.92211	NA	0.95245	0.90163	0.9666	0.93417	0.96359	0.71921	NA	0.95213	NA	0.95325	0.96347	NA	0.96887	0.98743	NA	NA	0.78824	NA
ENSG00000115386.6	NA	NA	0.90253	NA	0.88099	NA	0.88143	0.88016	0.87097	0.87933	0.88293	NA	NA	NA	NA	0.86305	0.87294	NA	0.91187	0.88301	0.86886	NA	NA	0.88043	NA	0.86893	0.90894	NA	0.87686	0.88034	0.83465	0.88136	0.8565	NA	NA
ENSG00000115446.12	NA	NA	NA	0.81239	0.85239	NA	0.89201	0.87533	NA	0.8322	0.85987	0.89175	0.78374	0.88664	NA	0.84536	NA	0.84681	NA	0.83696	NA	0.88703	NA	0.83149	NA	0.85052	0.87916	0.89542	0.86858	NA	0.885	0.80082	NA	0.84919	NA
ENSG00000115507.10	0.99821	NA	1.0	NA	0.99841	0.99918	1.0	NA	1.0	NA	NA	NA	NA	NA	0.99957	1.0	NA	1.0	0.99584	0.99325	1.0	NA	NA	NA	NA	0.99807	NA	0.99814	1.0	1.0	NA	NA	NA	0.99638	NA
ENSG00000115541.11	NA	NA	NA	0.85111	0.86563	NA	0.81508	0.70088	NA	0.83598	NA	0.80424	0.71111	0.86178	NA	NA	0.82705	NA	NA	0.80488	0.83214	NA	0.9281	0.88266	0.70022	NA	NA	0.94936	0.83969	0.80921	NA	0.64741	NA	NA	NA
ENSG00000115738.10	0.95144	NA	0.89991	0.8922	0.95641	NA	NA	0.95842	0.95876	NA	NA	NA	NA	0.97412	0.6562	0.94377	NA	0.91759	0.8911	0.67723	0.94845	NA	0.69978	0.96378	0.95765	NA	0.79491	0.9444	0.96536	NA	NA	0.95616	NA	NA	NA
ENSG00000116014.10	0.97344	NA	0.99745	0.86166	0.98984	0.86322	NA	0.92042	0.96141	0.94316	0.90762	0.96574	0.90672	NA	0.98686	0.97792	0.96878	0.92302	NA	0.93915	NA	NA	NA	NA	NA	0.79529	0.93759	NA	NA	0.95992	0.9666	NA	NA	NA	NA
ENSG00000116032.5	0.98346	NA	NA	NA	0.98804	NA	NA	NA	NA	0.9697	NA	NA	0.9959	NA	NA	NA	0.99722	0.98333	0.9789	NA	NA	NA	0.98195	0.97994	NA	NA	NA	NA	NA	NA	0.97951	NA	NA	NA	NA
ENSG00000116096.6	0.9915	NA	0.9841	0.97425	0.95296	NA	0.95726	0.95866	0.94977	0.99689	0.99158	0.97976	0.96571	0.96532	0.98621	0.96434	NA	0.9499	0.94204	0.96149	0.97674	0.94721	0.9482	NA	0.99525	0.96958	0.99356	0.94554	0.97014	0.97271	0.94579	NA	NA	NA	NA
ENSG00000116157.6	0.98107	NA	NA	NA	NA	NA	NA	0.9781	NA	0.9721	0.96853	0.99147	NA	NA	NA	0.98256	NA	0.96025	NA	NA	0.99631	0.97427	0.95805	NA	0.98989	NA	NA	0.97481	0.99103	NA	NA	NA	NA	NA	NA
ENSG00000116586.12	0.90108	NA	NA	0.67407	NA	NA	0.72192	0.65385	0.86932	0.82019	0.8211	0.81025	0.87283	0.68838	0.56808	0.60923	NA	0.84059	0.844	NA	0.75838	0.70415	0.73667	0.63066	0.71571	0.67554	0.78327	NA	0.75096	0.7053	NA	NA	0.70894	NA	NA
ENSG00000116717.13	0.95779	NA	0.95808	0.97823	NA	0.95269	NA	NA	0.96875	0.97711	NA	0.9525	NA	0.94807	0.96518	NA	NA	NA	0.9375	0.94314	NA	NA	0.97196	0.94714	0.97719	0.96636	0.94385	0.97258	NA	NA	0.95178	NA	0.99169	0.94813	NA
ENSG00000116726.5	0.97775	NA	0.97749	0.97692	0.9775	NA	0.97784	0.97973	0.97992	0.97749	0.97554	0.97819	0.97743	0.97761	0.97844	0.97853	0.97922	0.97554	0.97698	0.97909	0.97646	0.97883	0.97576	0.98096	0.979	0.97767	0.97895	0.97958	0.98081	0.97992	0.97576	NA	0.97507	0.9795	NA
ENSG00000116741.8	0.99549	NA	NA	0.99905	0.99824	NA	0.96303	NA	NA	NA	0.99749	0.98628	0.994	NA	0.99922	NA	NA	NA	NA	0.99611	0.99334	0.98182	0.99772	NA	0.96902	NA	0.98986	0.99523	0.99765	NA	0.99868	NA	0.98467	0.99899	NA
ENSG00000116863.11	0.95499	NA	0.96	0.94424	0.96032	NA	0.97981	0.96157	0.95146	0.95273	0.95273	0.95304	0.95953	0.98708	0.9498	0.94296	NA	0.95313	0.95456	0.95953	0.94851	0.96105	0.95752	0.96485	0.96081	0.95062	0.95445	0.95658	0.95967	0.96117	0.96303	NA	NA	NA	NA
ENSG00000117152.14	0.98089	NA	0.99149	0.99342	0.98323	NA	0.99078	0.99011	0.98103	0.991	0.97768	0.97209	0.97999	0.97949	0.9873	0.98077	0.98934	0.96885	0.99023	0.99437	0.97713	0.98515	0.9702	0.96538	0.98622	0.98174	0.9732	0.99255	0.96481	0.81828	0.98728	NA	0.97193	NA	NA
ENSG00000117399.14	0.95349	NA	0.99476	0.98962	0.99503	NA	0.98918	0.98581	0.99013	0.98357	0.95881	0.9876	0.98968	0.9835	0.96708	1.0	0.97785	1.0	0.95331	0.98369	0.98756	0.98778	0.9947	0.99129	0.97748	0.97089	0.99967	0.99842	0.99304	0.98765	0.95724	NA	0.98519	NA	NA
ENSG00000117560.8	1.0	NA	0.99867	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.99865	0.99835	0.99943	1.0	0.99816	1.0	1.0	0.99825	0.99912	1.0	1.0	0.99973	0.99791	0.99829	1.0	0.9996	0.99867	1.0	0.99981	1.0	0.99878	NA	0.99964	0.99973	NA
ENSG00000117877.11	0.86786	NA	NA	0.94662	NA	NA	0.85826	0.84863	0.90444	NA	NA	0.8928	0.79164	0.90588	0.82101	0.94422	NA	NA	NA	0.82523	0.8636	0.85841	NA	0.94111	0.93944	NA	0.84738	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000118298.12	0.95395	NA	0.95705	NA	0.95933	NA	0.9843	0.94931	0.96738	0.97892	0.96514	0.96868	0.95781	0.94465	0.89561	0.96444	0.9797	NA	0.95258	0.96356	0.96364	0.96315	0.98725	0.92857	0.96467	NA	0.96816	NA	0.95618	0.97637	0.91675	NA	0.94194	NA	NA
ENSG00000118526.7	NA	NA	0.98879	NA	0.99671	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99279	NA	NA	0.99717	NA	NA	NA	0.9948	NA	NA	NA	0.9921	NA	NA	NA	NA	NA	NA	0.99436	NA	NA
ENSG00000118655.8	0.99638	NA	0.98839	0.98912	0.99537	NA	0.97748	0.99627	0.99036	0.98706	0.9868	NA	0.99221	0.99689	0.99655	0.99281	0.99347	NA	0.99649	0.99089	0.99398	0.9954	0.99349	0.99252	0.99517	0.99172	0.997	NA	NA	NA	0.99569	NA	0.9886	0.99342	NA
ENSG00000119718.11	0.97495	NA	0.94043	0.99587	0.97402	0.97602	0.96927	0.95756	0.99132	0.99311	0.98786	0.97913	0.97481	0.98177	0.98133	0.99116	NA	0.99118	0.98751	0.96183	0.98773	0.96648	NA	0.95588	0.92314	NA	NA	0.99474	0.98021	0.98765	0.96847	NA	0.99322	0.98237	NA
ENSG00000119862.13	0.98295	NA	0.96673	0.96736	0.92862	NA	0.97935	0.9733	0.90501	0.98116	0.96861	0.93339	0.92958	0.98445	0.9179	0.97595	0.95204	0.95424	0.93892	0.96162	0.97717	0.98224	0.9568	0.99458	0.97231	0.98724	0.87757	0.94083	0.95188	0.97906	0.9761	NA	0.91503	0.86641	NA
ENSG00000119915.5	0.94774	NA	0.95571	0.97095	0.955	NA	0.9531	0.96387	0.96429	0.96857	0.95571	0.95107	0.96514	0.96833	0.96795	0.95	0.95214	0.94667	0.95143	0.96371	0.96405	0.95387	0.96714	0.95214	0.95524	0.95429	0.95114	0.9581	0.97081	0.95	0.95786	NA	0.96214	NA	NA
ENSG00000121068.14	0.99468	NA	0.99772	NA	0.99688	0.99683	NA	0.98939	0.99621	0.99468	0.99978	0.9982	NA	0.99667	0.99206	NA	0.99302	0.99479	NA	0.99705	0.99818	0.99778	0.99774	NA	0.99625	NA	0.99425	NA	0.99256	0.99943	0.99688	NA	0.99953	NA	NA
ENSG00000121797.10	1.0	NA	1.0	NA	NA	NA	1.0	NA	NA	NA	1.0	NA	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	1.0	NA	NA	NA	NA	NA	NA	NA	1.0	NA	NA	NA	NA	NA
ENSG00000121807.7	0.99714	NA	NA	NA	0.97726	NA	0.99122	NA	NA	NA	NA	0.99327	NA	NA	0.99806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000122026.11	0.69896	NA	0.7	0.72737	0.83868	NA	0.64074	0.68076	0.64074	0.70196	0.65179	0.80349	0.67551	0.67041	0.74832	0.65306	0.70065	0.75446	0.74464	0.682	0.54839	0.67377	0.65741	0.71778	0.6677	0.68874	0.66983	0.82346	0.6361	0.82609	0.69948	NA	0.73846	NA	NA
ENSG00000122035.7	0.99954	NA	0.99297	0.98982	0.99885	NA	0.9998	0.99883	0.9939	0.99822	0.99195	0.99816	0.99243	NA	NA	NA	NA	0.99451	NA	1.0	NA	0.9995	NA	1.0	NA	0.90973	NA	NA	0.99967	0.98917	0.98964	NA	0.99911	NA	NA
ENSG00000122133.17	0.91059	NA	0.92267	0.90941	0.94369	NA	0.82461	0.92813	0.86197	0.9402	0.90546	0.8992	0.85591	0.81491	0.82946	0.89631	0.85995	0.90965	0.92727	0.90017	0.90752	0.86883	0.91733	0.87994	0.84269	0.93103	0.86326	0.92546	0.87994	0.89655	0.87684	NA	0.94312	0.8883	NA
ENSG00000122140.13	0.96097	NA	0.94075	NA	0.89643	NA	0.94534	0.94482	NA	0.91453	0.94454	0.93022	0.9001	0.9018	0.91821	0.94158	0.91041	0.92789	0.93377	0.9482	NA	0.90868	NA	0.93068	0.90572	NA	0.89928	0.95487	0.93296	0.92997	0.93787	NA	0.9361	NA	NA
ENSG00000122386.11	0.94585	NA	0.93657	0.93705	0.9457	NA	0.96394	0.9407	0.95007	0.96445	0.96686	0.94485	0.97472	0.95117	0.9591	0.92222	0.92227	0.95469	0.91516	0.92448	0.93651	0.94251	0.9359	0.93678	0.92664	0.96782	0.95713	0.93383	0.94382	0.93898	0.94071	NA	0.94212	0.96679	NA
ENSG00000122585.8	0.59208	NA	0.59652	0.69946	0.6414	NA	0.64083	0.62525	0.69072	0.69484	0.725	0.68894	0.69544	0.80969	0.84893	0.59516	0.64511	0.73444	0.62781	0.71457	0.6803	0.72766	0.63636	0.71254	0.59039	0.80453	0.73755	0.712	0.68672	0.76	0.59292	NA	0.76279	0.6934	NA
ENSG00000122852.15	0.99373	NA	0.99356	0.9977	0.99972	NA	0.99011	0.9931	NA	0.9909	0.99834	NA	0.9961	NA	0.98974	0.99892	0.99173	0.99943	0.99715	0.99796	NA	NA	1.0	0.9995	0.99514	0.99918	0.99382	0.99631	NA	0.9935	0.99936	NA	NA	1.0	NA
ENSG00000122861.16	0.99124	NA	0.99352	0.995	0.98465	NA	1.0	0.99938	1.0	0.9923	NA	0.98137	0.99179	0.98602	NA	1.0	0.98307	0.9995	0.99381	NA	1.0	0.99494	1.0	0.9777	0.99405	0.99711	0.98598	0.98585	0.98493	0.97149	NA	NA	1.0	0.99582	NA
ENSG00000123353.10	0.94247	NA	0.93642	0.98902	0.915	NA	NA	0.9188	0.92262	0.95199	0.88064	0.95876	0.96336	0.89172	NA	NA	0.95181	0.96617	0.90999	0.93444	0.88488	0.88177	0.90892	0.89235	0.96222	NA	NA	0.88558	0.88963	0.81073	0.94783	NA	0.8637	0.88235	NA
ENSG00000123395.15	0.93892	NA	0.96048	0.9203	0.93018	NA	NA	0.95621	NA	0.90073	NA	0.92583	NA	NA	0.91217	0.92797	NA	0.91396	NA	0.92948	NA	NA	NA	0.93819	0.92852	NA	NA	0.90084	NA	NA	0.94521	NA	NA	0.91541	NA
ENSG00000123975.5	0.92993	NA	0.93008	0.93174	0.9212	0.94156	0.93124	0.92947	0.92508	0.9187	0.92741	0.93014	0.92857	0.92637	0.93782	0.91205	0.91545	0.92958	0.9212	0.92922	0.92691	0.93828	0.92182	0.93984	0.92524	0.9277	0.91883	0.94044	0.92251	0.92834	0.92683	NA	0.92608	0.94156	NA
ENSG00000124102.5	0.9097	NA	0.91636	0.90182	0.89555	0.91358	0.90738	0.90607	0.91971	0.90727	0.90788	0.92098	0.90995	0.91041	0.89777	0.89416	0.87818	0.90303	0.91281	0.91213	0.91283	0.90659	0.91606	0.90545	0.88364	0.90191	0.91068	0.91828	0.91022	0.89051	0.89091	NA	0.90554	0.90123	NA
ENSG00000124103.10	NA	NA	0.73565	NA	0.70234	NA	0.69092	NA	0.72508	0.68825	0.69709	NA	NA	0.69915	NA	0.69091	NA	NA	0.68199	NA	NA	NA	0.67372	NA	NA	0.7218	NA	NA	0.75571	0.71515	NA	NA	0.67219	NA	NA
ENSG00000124157.7	0.98628	NA	0.9828	0.98584	0.98508	NA	0.98854	0.9883	0.99494	0.98887	0.98786	0.98483	0.98706	0.99006	0.98786	0.98077	0.98584	0.99258	0.98534	0.98402	0.98871	0.98729	0.99494	0.98432	0.99191	0.9866	0.98827	0.98668	0.98541	0.97976	0.98584	NA	0.98609	0.98665	NA
ENSG00000124216.4	0.97218	NA	0.97183	0.97145	0.96804	0.97207	0.97165	0.97369	0.9671	0.97242	0.97497	0.97331	0.97442	0.97478	0.97654	0.97767	0.97594	0.97575	0.97097	0.97794	0.96793	0.97503	0.9718	0.97653	0.97849	0.97331	0.97395	0.9691	0.97352	0.9718	0.9777	NA	0.97214	0.97113	NA
ENSG00000124233.12	0.98256	NA	0.98519	0.98438	0.98212	NA	0.9815	0.98626	0.98642	0.98828	0.98355	0.98057	0.9815	0.98191	0.98485	0.98395	0.9926	0.98314	0.98952	0.98668	0.98705	0.98397	0.99012	0.9926	0.9926	0.98458	0.98619	0.98417	0.98379	0.99506	0.98643	NA	0.98767	0.99063	NA
ENSG00000124253.11	0.9776	NA	NA	NA	NA	NA	NA	NA	NA	0.99366	0.99424	0.98434	NA	0.98693	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98099	NA	NA	NA	NA	0.98482	NA	NA	0.99427	0.99121	NA
ENSG00000124391.5	NA	NA	NA	0.99161	NA	NA	0.98621	0.98898	NA	NA	0.96215	0.97192	0.97705	NA	NA	NA	NA	0.9942	0.97295	0.97902	NA	NA	0.97533	0.97793	NA	0.9654	0.97821	0.98149	0.98173	0.99228	NA	NA	0.99611	NA	NA
ENSG00000124444.16	0.96823	NA	0.99932	0.96056	NA	NA	0.98076	0.99683	0.99799	0.9954	0.99145	0.98692	NA	NA	0.99454	0.97959	NA	NA	0.99409	0.98804	0.98539	0.94523	0.98935	NA	0.98218	0.98541	0.99621	NA	0.99526	0.97068	NA	NA	NA	NA	NA
ENSG00000124593.16	0.99743	NA	0.98725	0.99311	0.97286	0.98191	0.96932	0.99196	0.99081	0.96366	0.98609	0.98349	0.98832	0.98653	0.97617	0.99356	0.98274	0.98103	0.99642	0.98578	0.97418	0.98746	0.98422	0.97241	0.99199	0.99704	0.98555	0.97088	0.96531	0.97368	0.96423	NA	0.99601	0.98715	NA
ENSG00000124702.19	0.98596	NA	0.972	0.99255	0.99182	0.97577	0.98216	0.98951	0.98506	0.9984	0.99502	0.97576	0.99301	0.98158	0.98642	0.98935	0.99736	0.97405	0.99816	0.99488	0.98645	0.97665	1.0	0.98515	0.99649	0.97823	0.99169	0.96981	0.98629	0.98938	0.96579	NA	0.9854	0.98614	NA
ENSG00000124713.6	0.92165	NA	0.94512	0.93738	0.9549	0.93494	0.92315	0.94874	0.92179	0.9293	0.94668	0.95351	0.94647	0.92439	0.95697	0.92365	0.94047	0.94296	0.91818	0.93755	0.94112	0.93333	0.91993	0.92	0.93924	0.93119	0.94312	0.92346	0.94582	0.91061	0.92279	NA	0.96048	0.93606	NA
ENSG00000124935.4	0.89063	NA	0.90969	0.8928	0.8989	NA	0.8937	0.90321	0.90749	0.9207	0.88987	0.8989	0.88918	0.91569	0.90635	0.90749	0.91189	0.91336	0.9033	0.90501	0.89223	0.90132	0.89427	0.89648	0.86931	0.9011	0.90325	0.88783	0.89692	0.89868	0.90088	NA	0.89451	0.88918	NA
ENSG00000124939.6	0.88022	NA	0.86923	0.87051	0.88269	NA	0.87308	0.87692	0.85	0.88846	0.87179	0.88942	0.87231	0.875	0.87692	0.89615	0.87308	0.87564	0.87212	0.88385	0.86923	0.86484	0.86923	0.85192	0.87692	0.87308	0.87385	0.87692	0.87912	0.89231	0.88654	NA	0.87692	NA	NA
ENSG00000125084.13	0.96838	NA	0.97315	0.97081	0.97274	NA	0.97233	0.97157	0.97686	0.97522	0.97467	0.96861	0.96862	0.97591	0.97157	0.96777	0.96943	0.97494	0.97212	0.97275	0.97068	0.97062	0.96612	0.97439	0.97412	0.97563	0.97407	0.97164	0.97475	0.96364	0.97687	NA	0.97522	0.97324	NA
ENSG00000125148.7	0.79836	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7377	NA	NA	0.79227	NA	NA	NA	0.81743	0.6989	NA	NA	NA	NA	NA	NA	NA	NA	0.86144	0.65797	NA
ENSG00000125356.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000125363.14	1.0	NA	1.0	0.99913	0.99873	NA	1.0	0.99963	1.0	1.0	0.9975	0.98985	0.99797	1.0	0.99471	1.0	0.98057	0.98696	0.99937	0.998	0.99957	1.0	0.99741	0.98958	0.98529	0.99878	0.99949	1.0	1.0	1.0	1.0	NA	1.0	NA	NA
ENSG00000125398.8	0.98401	NA	0.98448	0.98779	0.98473	0.98697	0.98643	0.98568	0.98523	0.98575	0.98456	0.98537	0.98423	0.98736	0.98328	0.98167	0.98473	0.98355	0.98753	0.98321	0.98448	0.98459	0.98625	0.98753	0.98541	0.9855	0.98504	0.9844	0.98423	0.98422	0.98219	NA	0.98359	0.98535	NA
ENSG00000125445.11	0.90886	NA	0.79018	0.95672	NA	0.96408	0.84826	0.95774	0.91136	0.80138	0.93805	NA	0.86506	NA	0.94507	0.93467	0.98237	0.76407	0.91054	0.90046	0.84981	0.90326	0.92628	0.98479	0.92269	NA	0.96889	0.83454	0.93327	0.86513	0.96394	NA	NA	NA	NA
ENSG00000125492.11	0.96552	NA	0.96168	0.96361	0.96668	0.96159	0.96537	0.96537	0.96534	0.96063	0.96186	0.96143	0.96851	0.96834	0.96717	0.95588	0.96798	0.96221	0.9609	0.96033	0.96712	0.96732	0.96744	0.9643	0.96851	0.96326	0.96872	0.96764	0.96432	0.96008	0.9643	NA	0.95802	0.96599	NA
ENSG00000125520.14	NA	NA	0.93857	0.93659	NA	NA	0.98741	0.94533	0.93005	NA	NA	0.92603	0.94365	0.96511	NA	0.9506	0.93508	NA	0.96913	NA	0.98446	0.93943	0.97284	0.95	0.91903	0.90133	0.95342	0.94922	0.95595	0.9221	NA	NA	0.96349	NA	NA
ENSG00000125534.10	NA	NA	NA	0.95411	0.82524	0.92911	0.84923	0.85362	0.84	0.94357	0.9519	0.92848	0.86339	0.97662	0.97797	0.86644	0.97996	0.9458	0.98142	0.83194	NA	0.85981	0.96104	0.87342	0.97987	0.97289	0.95908	0.97254	0.84285	0.8659	0.96683	NA	0.86364	0.87779	NA
ENSG00000125571.10	0.63031	NA	0.57342	0.67629	0.58448	NA	0.59829	0.57869	0.5697	0.59404	0.55924	0.58978	0.62548	0.61499	0.57637	0.6447	0.55706	0.55665	0.59158	0.60571	0.55758	0.65762	0.57188	0.61254	0.57157	0.5824	0.59963	0.56675	0.59731	0.62733	0.57639	NA	0.54066	NA	NA
ENSG00000125611.16	0.91893	NA	0.94223	0.8998	0.81497	NA	0.85217	0.83269	0.94469	0.93176	0.94366	0.88615	0.88224	0.92521	0.85911	0.90826	0.92603	0.82151	0.81739	0.9609	0.8865	0.96515	0.76075	0.86827	0.95819	0.78198	0.78161	0.90613	0.88099	0.85714	0.95466	NA	0.95226	0.77861	NA
ENSG00000125652.8	0.86564	NA	0.68452	0.76679	0.76168	NA	0.71143	0.74538	0.84136	0.74665	0.65708	0.67737	0.67367	0.83672	0.69781	0.62733	0.76839	0.77797	0.71289	0.79942	0.59812	0.62232	0.72727	0.79592	0.76298	0.78571	0.62021	0.77977	0.89177	0.81176	0.63455	NA	0.80906	0.64376	NA
ENSG00000125656.11	0.93541	NA	0.9072	0.94527	0.91447	NA	0.91716	0.91018	0.86378	0.91357	0.85963	0.93957	0.92594	NA	0.94573	NA	0.92004	0.90891	NA	0.89144	0.9453	0.90739	NA	0.87411	0.88321	0.87829	0.94363	0.884	0.91908	0.93678	0.90456	NA	0.89738	NA	NA
ENSG00000125657.5	1.0	NA	1.0	1.0	1.0	NA	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	NA	1.0	NA	NA
ENSG00000125787.11	0.96815	NA	0.83333	0.96648	0.96244	0.96074	0.97112	0.96237	0.96296	0.98	0.97249	0.87153	0.59468	0.96417	0.96444	0.90909	0.94836	0.96374	0.63429	1.0	0.97561	0.96489	0.9637	0.95137	0.96653	0.96992	0.68889	0.95358	0.9645	0.98438	0.97778	NA	0.93396	0.92711	NA
ENSG00000125788.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000125815.9	0.96916	NA	0.98387	0.96863	0.97547	0.95244	0.98797	0.96527	0.99517	0.96479	0.93112	0.9685	0.96588	0.98928	0.9746	0.95065	0.92216	0.991	0.93716	0.99537	0.95975	0.93825	0.91964	0.97009	0.96866	0.99461	0.45807	0.99375	0.97074	0.96023	0.97283	NA	0.93346	0.92268	NA
ENSG00000125843.11	0.996	NA	0.98991	0.99844	0.99688	NA	0.99081	0.99548	0.96489	0.98759	0.99656	0.97492	0.96959	0.99662	0.99674	0.994	0.99019	0.97698	0.97177	0.99204	0.99141	0.99697	0.99159	0.99006	0.97044	0.99804	0.99736	0.94863	0.99362	0.97813	0.98811	NA	0.99494	NA	NA
ENSG00000125901.6	0.93193	NA	0.94187	0.93237	0.94387	0.94173	0.92813	0.95977	0.93688	0.9399	0.92974	0.93648	0.93465	0.93764	0.93418	0.93688	0.94286	0.94091	0.93008	0.93268	0.9255	0.94487	0.94083	0.93695	0.94025	0.93944	0.93189	0.93961	0.93446	0.94872	0.92118	NA	0.95864	0.93583	NA
ENSG00000125962.16	1.0	NA	0.99908	NA	NA	NA	1.0	NA	NA	1.0	0.9981	1.0	NA	0.9987	0.99755	0.99654	NA	NA	NA	0.99959	0.9995	1.0	NA	1.0	NA	NA	1.0	NA	0.99686	1.0	1.0	NA	NA	NA	NA
ENSG00000125995.16	0.89189	NA	NA	0.94697	0.93907	NA	0.94415	0.9591	NA	0.8806	0.93671	NA	0.92677	NA	0.9582	NA	NA	0.95376	0.95467	0.94479	NA	NA	NA	0.9316	0.92279	0.95238	NA	0.95946	0.92504	0.95172	0.95695	NA	0.93923	NA	NA
ENSG00000126254.12	0.99434	NA	0.99072	0.99499	0.99734	NA	0.98127	0.99086	0.99452	0.97581	0.99806	0.99729	0.99029	0.99834	0.9971	0.99434	NA	0.99331	0.98948	0.98554	0.9895	0.99879	0.99081	NA	0.99672	0.98843	0.9941	0.99464	0.9877	0.99083	0.99092	NA	NA	NA	NA
