Gene	sim_110_1050	sim_110_150	sim_110_300	sim_110_450	sim_110_600	sim_110_750	sim_110_900	sim_30_1050	sim_30_150	sim_30_300	sim_30_450	sim_30_600	sim_30_750	sim_30_900	sim_50_1050	sim_50_150	sim_50_300	sim_50_450	sim_50_600	sim_50_750	sim_50_900	sim_70_1050	sim_70_150	sim_70_300	sim_70_450	sim_70_600	sim_70_750	sim_70_900	sim_90_1050	sim_90_150	sim_90_300	sim_90_450	sim_90_600	sim_90_750	sim_90_900
ENSG00000109205.17	0	34	103	74	9	na	0	na	47	177	na	81	13	21	300	24	na	34	15	0	0	na	7	63	0	39	0	545	36	na	1	257	99	na	151
ENSG00000109272.4	0	0	0	1	0	na	0	0	na	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	na	0
ENSG00000109321.11	na	78	na	0	187	na	396	0	na	na	187	33	na	na	0	113	386	103	463	na	175	8	0	na	26	168	184	413	2	0	209	398	na	na	1409
ENSG00000109475.17	7	na	na	na	140	na	53	na	31	142	120	na	204	155	452	0	91	172	122	55	0	102	26	na	25	na	88	10	52	0	na	na	na	na	227
ENSG00000109534.17	169	140	5	7	19	na	47	881	29	178	47	120	37	663	106	na	319	52	448	163	675	1112	3	266	221	645	215	298	521	22	162	627	102	na	186
ENSG00000109758.9	0	14	74	57	na	na	1093	1087	176	5	50	665	404	242	na	0	na	0	0	1	285	336	23	15	33	351	341	0	728	10	0	1	75	na	228
ENSG00000110104.13	4	80	269	149	7	na	0	184	2	2	1	6	388	199	412	48	3	439	246	1	50	439	16	27	36	239	1	2	42	15	99	94	12	na	849
ENSG00000110108.10	0	na	na	16	0	na	0	na	na	0	0	0	na	379	na	9	na	na	13	0	na	0	12	212	230	0	na	na	1102	9	na	na	na	na	0
ENSG00000110195.14	0	na	0	109	66	na	133	321	43	69	112	304	529	140	0	22	na	27	146	276	142	219	55	201	69	386	130	76	346	0	66	128	1	71	327
ENSG00000110245.12	690	34	4	8	232	12	na	na	87	na	na	na	na	na	268	22	20	na	na	372	38	265	31	na	na	na	27	na	na	130	93	na	na	107	152
ENSG00000110484.7	0	na	91	na	0	293	na	0	0	0	175	219	na	0	0	na	na	na	0	na	na	na	na	na	114	na	na	na	199	na	na	na	267	na	179
ENSG00000110944.9	1162	5	141	130	792	na	76	113	33	44	167	280	10	36	46	41	293	0	315	88	290	0	49	na	176	0	22	1153	380	28	43	95	0	429	0
ENSG00000111046.4	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	13	0	0	0	0	0	0	2	0	0	0	0	2	0
ENSG00000111049.4	0	0	0	0	0	na	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
ENSG00000111057.11	74	134	na	12	0	46	187	na	na	48	86	19	179	na	180	0	95	na	na	76	na	717	na	205	na	71	121	na	398	26	125	25	74	194	na
ENSG00000111262.6	428	14	na	na	na	na	na	na	na	13	na	na	na	na	na	na	na	na	na	na	na	na	17	na	na	38	na	na	na	na	na	102	na	na	74
ENSG00000111664.11	200	na	27	12	45	na	na	na	19	0	289	na	121	115	163	28	0	38	na	8	0	128	na	na	47	na	202	na	94	41	na	8	na	na	na
ENSG00000111669.15	414	65	na	na	28	na	na	83	na	34	na	na	264	43	185	28	na	71	28	71	na	417	na	na	118	54	na	77	na	na	na	na	0	na	89
ENSG00000111678.11	42	53	41	14	36	638	na	239	32	17	55	250	185	289	0	35	na	253	34	47	63	327	21	na	42	128	0	81	612	25	41	66	193	na	182
ENSG00000111775.3	551	na	na	na	na	na	na	na	na	49	na	na	na	na	na	97	na	na	na	na	na	505	na	52	na	na	na	70	535	na	na	137	53	na	na
ENSG00000111843.14	424	17	42	159	46	na	524	682	14	27	5	75	482	0	191	22	37	0	320	57	66	16	36	78	1	693	36	385	619	10	61	31	17	28	186
ENSG00000112110.10	66	0	0	na	285	na	194	31	134	0	na	74	224	283	184	42	64	0	120	533	585	337	20	80	0	397	152	72	86	na	132	412	160	0	363
ENSG00000112115.7	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	na	0
ENSG00000112212.12	4	0	0	304	68	na	84	14	210	46	0	553	115	135	896	50	359	281	50	1	0	231	0	22	47	123	278	15	241	na	19	2	136	206	4
ENSG00000112238.12	934	67	97	580	208	na	1052	666	99	255	475	17	116	905	125	110	11	13	132	159	771	205	41	252	520	503	26	638	558	163	220	451	674	119	1088
ENSG00000112306.8	210	38	107	317	54	na	235	0	95	248	360	722	221	1176	544	218	0	328	14	376	721	0	75	392	360	301	631	0	0	66	0	151	246	0	na
ENSG00000112984.12	0	na	31	57	62	na	418	0	0	32	0	195	45	636	650	28	0	61	na	7	0	56	63	27	172	479	102	21	139	34	149	58	0	480	521
ENSG00000113520.11	278	69	na	0	na	na	1324	na	87	na	na	73	81	109	na	na	na	45	198	1	111	na	na	na	na	na	na	0	59	210	na	na	na	na	na
ENSG00000114315.4	335	134	55	503	na	na	42	1280	0	na	na	452	na	356	0	na	na	na	na	na	na	341	218	116	na	359	na	1	na	na	45	na	na	na	1079
ENSG00000114349.10	na	na	na	na	59	na	na	415	na	85	na	199	0	na	586	13	na	na	0	na	0	na	na	na	na	128	na	na	375	na	65	na	na	na	0
ENSG00000114784.4	3	na	4	230	24	na	42	na	na	na	na	136	0	na	na	na	na	na	na	0	19	62	na	na	370	155	13	53	na	na	169	0	na	587	na
ENSG00000114902.14	117	35	73	91	51	na	na	25	na	58	2	166	23	112	50	52	130	na	23	47	65	225	11	78	114	27	57	368	45	1	38	90	35	155	69
ENSG00000114942.15	936	31	na	na	77	na	318	9	26	111	na	89	245	731	na	na	na	18	na	na	na	na	7	na	na	47	11	132	3	13	5	na	na	na	165
ENSG00000115234.11	2	122	115	na	28	na	111	183	na	41	130	15	36	na	35	na	11	33	na	58	110	109	3	75	8	50	304	na	348	48	39	na	26	na	na
ENSG00000115255.12	1028	70	27	0	103	678	398	1	30	37	0	0	110	190	240	40	75	0	0	84	499	256	99	138	21	144	201	116	390	0	29	582	129	0	966
ENSG00000115297.11	415	84	98	31	143	na	na	507	na	160	79	230	9	na	na	43	na	567	58	14	25	3	na	na	85	na	9	511	na	138	22	na	na	45	na
ENSG00000115386.6	na	49	0	na	84	na	80	244	13	0	0	na	na	na	na	103	0	na	88	288	242	na	na	51	na	120	50	na	515	14	332	0	0	na	na
ENSG00000115446.12	na	na	na	122	123	na	134	0	na	10	263	60	517	331	na	11	na	411	na	174	na	143	na	168	na	35	33	186	0	na	127	80	na	1215	121
ENSG00000115507.10	61	na	na	na	44	na	na	na	18	na	na	na	na	na	73	23	na	54	212	307	74	na	na	na	na	62	na	18	33	na	na	na	na	85	na
ENSG00000115541.11	na	17	na	79	37	na	89	111	na	0	na	66	na	25	na	na	0	na	na	112	35	na	15	22	20	na	na	0	163	23	na	1	na	na	35
ENSG00000115738.10	757	na	141	258	0	na	na	0	114	na	na	na	na	0	0	0	na	0	0	73	0	na	44	170	221	na	7	217	0	na	na	0	na	na	na
ENSG00000116014.10	130	10	15	167	2	254	na	1047	88	0	508	0	0	na	190	0	2	569	na	1610	na	na	na	na	na	22	729	na	na	0	7	353	na	na	0
ENSG00000116032.5	1763	174	na	na	366	na	na	na	na	413	na	na	120	na	na	na	18	580	1159	na	na	na	179	405	na	na	na	na	na	na	0	na	na	na	na
ENSG00000116096.6	0	23	0	125	313	na	416	505	79	17	0	124	277	289	0	0	89	259	0	276	184	589	98	na	42	206	0	0	285	0	182	203	na	na	0
ENSG00000116157.6	0	0	na	na	na	na	na	0	na	0	0	0	na	na	na	0	na	0	na	na	0	0	0	na	0	na	na	0	0	na	na	0	na	na	0
ENSG00000116586.12	5	14	na	35	na	na	31	0	37	22	74	19	127	1	8	0	na	50	37	na	2	187	1	21	111	17	204	na	156	15	na	14	23	na	16
ENSG00000116717.13	52	46	na	0	na	241	na	na	na	10	na	19	na	0	238	na	na	na	162	307	na	na	na	50	na	124	73	107	na	na	154	0	16	359	91
ENSG00000116726.5	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000116741.8	108	na	na	14	na	na	360	na	na	na	na	45	na	na	na	na	na	na	na	na	na	187	na	na	25	na	142	28	na	na	na	233	25	206	na
ENSG00000116863.11	2090	361	486	1065	879	na	1	0	322	534	0	1009	1260	0	2413	302	654	1051	1214	1078	2069	0	295	509	0	1251	1110	1812	1775	217	583	0	na	na	1834
ENSG00000117152.14	17	42	na	28	50	na	31	44	na	29	5	3	0	32	102	1	na	103	na	93	7	235	8	16	112	206	36	26	219	56	na	72	7	na	222
ENSG00000117399.14	1171	162	104	0	124	na	6	515	10	101	11	170	223	395	1389	na	142	na	658	234	0	0	39	54	335	0	na	na	176	31	326	517	125	na	39
ENSG00000117560.8	118	67	235	0	0	0	264	191	40	0	236	426	231	0	1026	70	0	321	270	0	0	549	91	99	33	244	521	274	0	84	250	173	158	163	780
ENSG00000117877.11	0	na	na	35	na	na	17	21	13	na	na	25	27	0	0	14	na	na	na	0	10	0	na	41	22	na	48	na	na	na	na	na	na	na	0
ENSG00000118298.12	195	108	na	na	48	na	269	na	95	63	27	0	0	587	266	32	34	na	na	237	30	387	na	na	89	na	na	na	67	27	34	8	245	na	na
ENSG00000118526.7	na	78	206	na	167	na	na	na	na	na	na	na	na	na	674	na	na	60	na	na	na	262	na	na	na	285	na	na	na	na	na	97	245	na	na
ENSG00000118655.8	0	21	85	na	0	na	69	0	44	na	2	na	51	46	78	na	49	na	0	22	0	0	23	48	16	206	26	na	na	na	20	100	6	na	0
ENSG00000119718.11	119	0	88	17	117	324	106	233	0	1	71	199	108	161	113	15	na	2	9	49	7	34	na	210	55	na	na	10	2	na	35	28	76	na	246
ENSG00000119862.13	436	46	38	179	35	na	1143	152	29	na	462	188	614	25	13	na	132	112	138	397	303	69	34	16	267	50	377	56	781	31	0	319	196	48	150
ENSG00000119915.5	2009	0	530	0	1053	na	1706	0	265	0	776	1195	0	0	2	298	572	849	1123	1388	0	1975	0	548	831	1164	1371	1599	0	288	559	751	0	na	1707
ENSG00000121068.14	589	167	0	na	311	323	na	972	54	0	22	101	na	423	846	na	0	279	na	284	0	288	34	na	0	na	96	na	0	na	109	na	25	na	0
ENSG00000121807.7	0	na	na	na	0	na	0	na	na	na	na	0	na	na	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	na	na	na
ENSG00000122026.11	na	na	na	70	na	na	191	na	na	27	na	na	74	na	60	58	na	na	na	na	903	na	31	na	na	na	na	87	365	35	149	55	na	na	na
ENSG00000122035.7	na	44	58	na	161	na	na	na	na	101	25	0	29	na	na	na	na	9	na	na	na	485	na	99	na	110	na	na	na	na	na	na	194	na	na
ENSG00000122133.17	na	11	113	96	na	na	809	398	23	30	194	170	na	343	125	40	32	40	313	60	330	128	53	47	111	127	53	na	399	31	na	464	146	306	519
ENSG00000122140.13	0	13	na	na	na	na	1	266	na	68	0	127	57	13	219	na	23	220	84	198	na	74	na	61	259	na	123	124	173	na	76	147	27	na	na
ENSG00000122386.11	0	na	1	28	188	na	306	325	na	110	43	66	123	350	8	na	7	56	126	109	48	41	11	na	37	50	17	334	0	na	30	na	81	0	0
ENSG00000122585.8	241	0	172	156	417	na	1	261	0	324	1	64	116	2	0	216	161	18	2	0	2	210	0	35	139	3	1	6	260	1	41	0	7	2	3
ENSG00000122852.15	167	24	101	35	na	na	400	78	na	183	30	na	272	na	256	11	73	24	28	88	na	na	na	93	67	22	209	25	na	25	33	na	na	6	84
ENSG00000122861.16	0	na	75	142	1	na	na	15	0	90	na	235	345	328	na	12	151	46	109	na	na	169	na	274	49	0	443	688	766	174	na	na	0	0	53
ENSG00000123353.10	27	54	0	21	53	na	na	283	na	na	na	30	na	387	na	na	13	na	327	145	268	289	na	125	267	na	na	na	na	11	23	239	17	59	na
ENSG00000123395.15	56	na	47	26	30	na	na	27	na	27	na	169	na	na	165	3	na	46	na	23	na	na	na	na	24	na	na	76	na	na	na	na	na	53	na
ENSG00000123975.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124102.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124103.10	na	na	65	na	315	na	800	na	168	335	528	na	na	405	na	na	na	na	311	na	na	na	61	na	na	764	na	na	0	22	na	0	317	na	na
ENSG00000124157.7	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124216.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124233.12	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124253.11	358	na	na	na	na	na	na	na	na	17	na	156	na	53	na	na	na	na	na	na	na	na	na	na	333	na	na	na	na	na	na	na	22	99	28
ENSG00000124391.5	na	na	na	0	na	na	0	0	na	na	0	0	0	na	na	na	na	0	0	0	na	na	0	0	na	0	0	0	0	0	na	0	23	na	na
ENSG00000124593.16	29	148	58	38	50	832	1150	150	18	381	132	0	319	398	125	56	0	274	53	150	528	222	2	130	134	13	651	254	302	119	285	331	202	144	158
ENSG00000124702.19	1464	197	0	317	244	481	63	0	72	37	169	94	441	1100	1681	177	337	57	38	236	1357	1308	52	262	125	705	2	0	1609	149	457	272	653	1088	963
ENSG00000124713.6	2715	385	472	0	0	1466	2360	0	368	702	692	926	1218	2320	1374	350	564	0	1551	1544	1563	2025	355	618	751	1443	0	2323	0	383	679	0	0	1468	2130
ENSG00000124935.4	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000124939.6	0	0	0	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	na	0
ENSG00000125084.13	0	270	514	0	939	na	0	1795	227	514	735	1044	1235	0	1707	0	494	737	1010	0	1505	1764	244	494	0	1060	0	1432	0	245	0	827	0	1214	1570
ENSG00000125363.14	76	21	48	25	346	na	13	345	15	135	142	25	347	69	140	na	148	302	379	342	194	85	54	86	314	463	238	74	191	6	6	64	131	na	25
ENSG00000125398.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125445.11	11	23	40	74	na	354	135	80	na	na	na	na	296	na	na	38	21	471	231	462	109	199	54	8	40	na	28	50	15	6	21	11	na	na	281
ENSG00000125492.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000125520.14	na	0	14	na	na	na	39	140	33	na	na	22	241	24	na	28	na	na	85	na	70	11	35	3	6	na	152	742	78	188	na	4	65	na	61
ENSG00000125534.10	na	100	na	39	0	145	0	176	14	16	65	42	10	125	168	0	11	41	20	0	na	198	17	15	17	9	10	115	171	61	27	51	141	90	na
ENSG00000125571.10	603	29	51	15	348	na	16	377	16	1	63	394	295	208	739	162	15	0	138	409	297	16	42	193	279	200	47	23	494	26	0	179	104	na	143
ENSG00000125611.16	54	43	17	1	290	na	100	169	0	12	27	16	210	235	144	31	124	115	23	0	0	1	67	0	18	na	98	19	175	0	0	40	155	17	255
ENSG00000125652.8	32	0	193	209	194	na	445	900	0	31	0	185	652	1212	1309	48	202	432	368	0	33	384	152	299	0	312	8	90	20	189	347	128	747	22	154
ENSG00000125656.11	0	na	na	34	140	na	68	53	15	na	na	25	39	na	103	na	53	177	na	229	41	16	na	na	3	5	13	64	206	10	31	191	70	na	na
ENSG00000125657.5	0	0	0	0	0	na	0	na	0	0	0	na	0	0	na	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	na	0
ENSG00000125787.11	na	na	0	na	na	na	na	na	na	na	na	58	0	na	na	8	na	na	0	na	na	na	na	na	na	na	0	na	na	na	na	0	na	0	na
ENSG00000125815.9	409	82	79	59	199	719	303	730	39	137	472	473	357	1	1	106	349	135	696	1	367	896	218	118	0	136	0	2	6	58	159	139	157	933	268
ENSG00000125843.11	0	na	36	14	31	na	0	0	16	0	33	45	182	21	37	17	42	38	17	132	0	20	0	60	na	0	20	40	65	24	18	23	60	na	0
ENSG00000125901.6	1962	169	545	800	657	1351	1581	1400	270	532	818	1069	1274	1689	1974	313	0	842	1068	1324	1655	0	283	580	0	1037	1395	1625	1954	274	582	843	0	1373	1615
ENSG00000125962.16	83	na	0	na	na	na	16	na	na	19	68	110	na	206	301	62	na	na	na	40	0	86	na	39	na	na	15	na	423	53	na	0	na	na	159
ENSG00000125995.16	na	18	na	na	na	na	na	na	na	na	39	na	0	na	na	na	na	na	na	0	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000126254.12	125	na	37	28	38	na	848	378	0	317	44	2	456	0	90	29	105	0	45	3	165	66	52	na	71	0	12	124	86	na	17	157	na	na	12
ENSG00000126264.10	0	121	36	384	0	na	255	0	191	0	0	0	516	569	63	62	348	75	39	0	115	1369	156	341	541	315	0	2	890	61	374	41	784	135	1184
ENSG00000126432.14	306	131	95	128	254	na	121	1069	36	13	54	265	783	844	163	150	18	191	347	851	70	33	52	232	95	48	77	0	763	93	165	171	18	na	393
ENSG00000126549.11	na	8	23	na	na	na	262	na	na	na	29	17	28	na	18	na	36	na	na	na	114	na	na	na	na	10	na	40	na	na	8	na	na	24	27
ENSG00000126895.16	na	28	na	73	95	na	330	na	35	114	139	50	101	0	na	30	na	na	66	na	na	0	na	na	40	na	14	75	279	28	38	20	178	33	30
ENSG00000126947.13	583	0	217	311	0	na	562	605	94	138	266	0	535	490	644	95	192	0	426	0	568	544	71	175	306	366	451	0	666	91	207	256	na	na	0
ENSG00000127184.13	97	20	na	na	63	na	0	na	na	na	15	na	117	38	na	na	54	na	na	na	na	na	na	na	38	13	290	21	na	20	na	30	na	na	na
ENSG00000127528.6	na	0	0	0	na	na	na	0	0	na	0	0	na	0	na	24	na	na	0	0	0	0	na	na	na	na	na	0	na	na	70	0	0	na	na
ENSG00000127554.13	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	0	1	na	19	na	na	na	na	na	na	na	0	0	na	na
ENSG00000127561.16	10	na	44	159	304	na	4	641	6	82	20	na	211	na	89	8	126	na	49	114	13	12	57	na	20	22	42	5	0	1	10	0	na	na	na
ENSG00000128045.7	na	na	na	136	146	na	0	702	na	na	na	88	121	839	na	10	na	na	44	156	na	173	40	46	134	0	21	13	222	77	89	6	156	73	na
ENSG00000128165.9	3	na	na	na	na	na	na	na	na	na	na	322	0	na	na	38	129	83	na	221	na	283	79	233	187	na	na	na	646	54	11	273	na	na	601
ENSG00000128228.5	na	na	0	na	na	na	na	na	0	0	0	na	na	0	na	0	0	0	na	0	na	0	0	na	na	na	0	na	na	0	na	0	0	na	0
ENSG00000128283.7	na	na	na	0	na	na	na	na	0	na	0	13	na	na	0	na	na	na	0	na	0	0	0	na	114	na	0	0	26	na	14	0	0	na	0
ENSG00000128285.5	0	na	na	na	na	na	na	na	na	na	114	na	0	na	na	0	na	na	na	na	1	na	na	na	na	76	194	na	na	na	150	na	0	na	na
ENSG00000128482.16	177	26	139	23	111	na	na	281	na	na	69	0	117	813	184	0	89	na	0	419	236	1595	20	na	55	19	457	0	394	14	na	0	na	na	35
ENSG00000128524.5	na	9	0	na	0	na	na	na	0	na	na	32	53	na	na	0	na	na	na	na	22	13	0	na	0	na	na	na	na	na	0	na	na	na	na
ENSG00000128590.5	na	78	na	na	na	na	na	67	na	na	na	na	na	na	na	na	70	na	na	155	na	na	na	na	na	na	na	na	141	28	116	na	na	na	na
ENSG00000128626.12	47	na	33	17	39	na	15	101	na	na	18	na	na	28	na	9	na	na	14	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na	na
ENSG00000128917.8	na	na	na	367	0	0	na	108	49	195	na	na	112	na	206	na	296	87	na	na	na	na	138	5	0	319	na	na	1313	137	146	0	54	238	743
ENSG00000128965.13	na	17	112	28	0	na	106	na	na	na	na	40	na	342	na	na	85	na	na	100	155	116	54	23	11	na	na	58	na	na	44	na	na	na	18
ENSG00000129152.4	0	0	0	0	0	1	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
ENSG00000129195.16	na	60	97	207	59	na	40	26	18	49	na	26	10	118	261	na	na	0	na	21	na	139	20	93	0	35	47	608	113	na	18	10	60	na	42
ENSG00000129226.14	210	na	109	23	0	11	185	0	na	0	0	142	399	0	81	na	0	51	338	626	0	0	9	36	135	46	183	122	389	6	13	38	402	77	16
ENSG00000129235.11	na	38	na	na	0	na	na	50	na	0	na	0	na	72	340	38	201	28	103	71	0	7	7	15	91	30	0	na	28	na	29	na	na	na	75
ENSG00000130066.17	84	111	na	222	na	na	na	na	na	0	32	na	na	na	20	na	188	4	7	3	25	47	na	na	na	na	175	na	na	na	na	na	0	na	28
ENSG00000130173.14	566	na	na	144	282	na	1045	na	71	na	48	150	0	415	471	0	73	259	160	342	276	na	na	na	na	360	350	1192	548	15	180	216	na	na	na
ENSG00000130203.10	747	23	9	123	na	162	223	na	13	na	95	253	na	8	na	na	36	64	68	216	26	24	na	29	na	na	31	40	56	40	na	93	16	27	na
ENSG00000130208.10	na	na	0	na	na	34	288	na	31	36	42	na	2	58	50	19	82	32	31	121	na	na	33	73	23	38	91	na	34	15	45	357	24	na	na
ENSG00000130222.11	710	60	27	123	162	na	298	533	na	12	2	78	na	270	97	0	0	46	0	62	435	719	45	100	3	25	221	307	639	18	13	54	302	na	44
ENSG00000130244.13	na	na	203	51	131	na	3	15	na	60	na	1	19	669	85	na	31	na	30	38	na	0	na	na	25	na	257	na	25	na	142	28	na	na	95
ENSG00000130313.7	104	162	na	65	31	na	0	na	na	7	60	25	280	na	193	26	23	na	52	25	283	1301	na	66	18	316	5	268	615	124	160	na	950	na	49
ENSG00000130427.3	0	0	675	757	1011	na	2089	2341	0	2	722	1371	1724	1475	0	226	0	0	951	0	2049	0	306	492	1029	1309	1251	1450	2343	328	613	1	1023	na	1524
ENSG00000130545.16	0	27	51	283	0	na	0	1225	0	56	43	57	507	0	302	0	0	151	151	508	0	0	0	65	29	0	548	568	319	130	14	0	176	na	324
ENSG00000130598.17	na	42	na	na	55	198	298	153	23	na	57	28	542	257	103	25	18	80	37	na	82	96	na	20	na	141	75	156	297	na	55	62	111	439	97
ENSG00000130706.13	157	5	54	349	93	na	274	270	88	9	336	195	12	0	861	19	39	327	368	537	373	10	15	40	51	44	121	132	151	1	1	67	45	na	80
ENSG00000130772.14	39	17	43	na	na	na	na	154	12	na	182	16	na	40	0	49	16	63	46	0	13	48	16	na	0	23	131	40	138	na	na	na	na	na	na
ENSG00000130829.18	3	98	na	105	725	na	278	1028	140	78	76	60	136	0	1153	na	na	16	669	773	0	871	na	na	na	410	598	494	na	0	157	362	95	na	436
ENSG00000131055.5	na	na	na	364	na	na	na	0	na	17	na	0	0	na	1751	178	na	na	245	na	na	na	0	235	265	182	na	na	na	168	na	na	199	1100	0
ENSG00000131097.7	158	0	52	na	na	na	529	336	21	na	na	0	174	113	na	13	71	360	0	na	361	0	na	0	19	73	na	na	520	na	23	na	na	na	58
ENSG00000131174.7	39	28	26	na	44	na	na	155	16	na	17	396	359	92	na	na	7	na	59	37	25	na	23	22	na	95	181	na	151	na	257	na	60	na	na
ENSG00000131188.12	143	na	16	37	53	na	0	691	60	29	0	50	392	46	0	111	30	37	0	27	41	29	32	0	38	16	694	34	132	17	48	0	167	na	216
ENSG00000131264.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000131469.15	162	25	20	73	8	na	151	23	51	49	na	138	0	97	0	0	3	17	3	92	243	54	0	na	0	120	124	458	na	0	4	60	na	na	118
ENSG00000131475.7	857	20	75	55	39	na	na	115	27	58	17	27	27	125	73	28	214	11	na	13	207	na	19	52	15	76	na	114	na	83	26	148	na	71	51
ENSG00000131477.11	285	na	45	75	164	na	45	na	104	61	218	504	101	76	96	20	na	70	146	271	na	189	na	75	69	367	576	415	143	na	12	211	264	79	13
ENSG00000131480.9	954	0	342	137	847	530	760	430	85	157	409	688	242	956	977	103	80	617	58	875	444	790	24	0	301	127	642	961	1071	0	100	0	289	598	863
ENSG00000131650.15	163	0	0	0	53	na	53	59	0	44	38	94	106	629	696	na	23	na	143	61	388	544	72	52	302	26	458	35	60	24	51	42	306	na	117
ENSG00000131652.14	70	na	21	48	14	na	32	5	na	33	30	7	376	10	105	na	20	49	61	166	8	159	29	na	70	14	9	64	27	na	na	na	na	na	13
ENSG00000131771.14	13	8	18	150	83	na	209	2	24	26	na	0	16	93	na	na	8	11	146	na	25	7	1	na	108	77	52	na	524	32	16	95	na	na	0
ENSG00000131808.11	61	na	42	0	23	na	0	143	30	48	0	34	0	14	na	41	23	108	18	0	0	54	25	na	69	0	51	132	26	20	62	22	20	0	126
ENSG00000131845.15	na	86	0	0	0	1	0	128	45	72	179	718	0	179	0	32	0	0	26	na	307	93	49	83	28	13	0	287	85	0	5	302	225	823	195
ENSG00000131944.11	97	na	na	20	199	na	34	na	na	71	na	na	na	94	90	na	0	11	58	78	na	183	11	na	22	na	90	788	575	4	na	15	na	na	13
ENSG00000132017.11	48	na	0	na	1	na	100	8	10	28	na	0	0	54	1	9	11	147	374	0	na	255	23	na	0	133	171	163	484	0	43	0	na	na	97
ENSG00000132259.13	1132	0	199	386	352	na	920	461	51	344	0	616	0	66	0	41	92	546	403	932	714	421	113	281	657	248	143	482	64	155	262	207	786	na	617
ENSG00000132563.17	3	3	38	54	135	na	80	523	2	76	210	49	41	249	26	135	55	81	0	17	43	10	17	125	29	27	0	129	36	2	153	40	8	na	9
ENSG00000132591.12	82	46	20	135	26	na	48	84	11	148	22	na	22	78	154	48	0	155	24	217	33	86	34	19	0	12	15	0	39	0	130	50	175	32	0
ENSG00000132603.15	na	68	na	13	13	na	na	52	na	na	20	65	145	255	21	16	na	62	30	na	na	162	22	na	na	na	na	25	na	14	16	29	97	57	40
ENSG00000132698.15	123	na	0	na	962	na	7	272	18	26	4	118	162	na	na	1	na	94	213	185	na	na	na	33	97	3	7	234	26	59	3	na	146	51	0
ENSG00000132702.13	0	79	12	31	341	203	5	0	89	3	151	0	34	6	0	19	0	0	201	8	0	33	40	54	na	174	510	398	148	0	0	275	19	149	163
ENSG00000132773.12	173	171	126	26	137	na	385	90	64	0	49	144	4	1448	922	140	28	51	0	113	210	468	na	13	127	279	939	707	366	61	13	4	251	na	133
ENSG00000132855.5	0	253	89	na	704	852	na	na	na	0	137	na	35	na	na	na	na	244	na	na	na	218	na	na	na	0	211	na	na	130	na	na	na	na	na
ENSG00000132879.14	202	na	na	na	117	66	115	368	na	43	0	17	na	113	0	12	0	3	28	0	0	0	15	na	68	54	182	na	127	8	na	28	na	335	16
ENSG00000133111.4	0	na	167	56	0	0	300	16	na	105	0	0	0	0	31	17	0	na	na	113	481	66	na	14	141	176	0	249	0	57	na	0	322	276	501
ENSG00000133574.10	110	7	8	22	33	241	0	125	17	na	23	na	0	43	58	6	19	4	10	8	13	0	na	na	na	na	85	na	9	11	na	30	78	12	0
